id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,rating_norm,review_norm,station_distance_efficiency,static_score,image_url,lat,lng,source_id,google_name_matched
Q250462,硫磺鳥島,沖繩縣,火山島,4.2,23,火山島,Naha Bus Terminal,192.6,0.8400,0.2664,0.0253,0.5171,http://commons.wikimedia.org/wiki/Special:FilePath/Iwo-torishima%20mlit1978.jpg,27.8741667,128.2263889,Q250462,硫黄鳥島
Q104696506,会津民俗館,福島縣,博物館,3.9,43,博物館,Fukushima Station,41.6,0.7800,0.3173,0.1072,0.5171,,37.5355330,140.0754540,Q104696506,会津民俗館
Q7191151,絵本美術館「まどのそとのそのまたむこう」,福島縣,繪本博物館,4.1,29,繪本博物館,Fukushima Station,97.7,0.8200,0.2851,0.0487,0.5171,,36.9737222,140.9664167,Q7191151,絵本美術館 まどのそとのそのまたむこう
Q11648162,針尾島,長崎縣,島嶼,4.0,30,島嶼,Nagasaki Station,40.9,0.8000,0.2879,0.1089,0.5171,,33.1100000,129.7680556,Q11648162,針尾島
Q28693210,中山町立歴史民俗資料館,山形縣,博物館,3.9,14,博物館,Yamagata Station,10.8,0.7800,0.2270,0.3168,0.5170,,38.3370583,140.2758500,Q28693210,中山町 歴史民俗資料館
Q109362986,鬼怒沼山,栃木縣,山,4.3,12,山,Utsunomiya Station,59.2,0.8600,0.2150,0.0779,0.5170,http://commons.wikimedia.org/wiki/Special:FilePath/Kinunumayama.jpg,36.8826361,139.3716111,Q109362986,鬼怒沼
Q131912664,大平山,北海道,山,4.4,10,山,Sapporo Station,110.1,0.8800,0.2010,0.0434,0.5169,,42.6358333,140.1355556,Q131912664,大平山
Q1058730,約翰·藍儂博物館,埼玉縣,博物館,4.0,0,博物館,Omiya Station,1.4,0.8000,0.0000,0.7793,0.5169,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Lennon%20Museum.jpg,35.8948889,139.6308333,Q1058730,NOT_FOUND
Q22118153,大衡村ふるさと美術館,宮城縣,美術館,3.8,42,美術館,Sendai Station,23.2,0.7600,0.3153,0.1771,0.5169,http://commons.wikimedia.org/wiki/Special:FilePath/Ohira%20Furusato1.JPG,38.4691667,140.8819444,Q22118153,大衡村 ふるさと美術館
Q17220828,堂満岳,滋賀縣,山,4.1,16,山,Otsu Station,26.6,0.8200,0.2375,0.1583,0.5169,,35.2402778,135.9080556,Q17220828,堂満岳
Q31703227,Hirao Fuji,長野縣,山,4.1,23,山,Nagano Station,50.0,0.8200,0.2664,0.0910,0.5169,,36.2833333,138.5238889,Q31703227,平尾富士
Q11381627,但馬國府、國分寺館,兵庫縣,考古博物館,3.8,81,考古博物館,Kobe Station,95.5,0.7600,0.3694,0.0498,0.5168,http://commons.wikimedia.org/wiki/Special:FilePath/TajimaKokufu%20and%20Kokubunji-Kan.jpg,35.4697220,134.7674720,Q11381627,豊岡市立歴史博物館 但馬国府・国分寺館
Q11281891,渡良瀨自然館,群馬縣,自然歷史博物館,3.8,68,自然歷史博物館,Maebashi Station,54.8,0.7600,0.3550,0.0836,0.5168,http://commons.wikimedia.org/wiki/Special:FilePath/Itakura%20Watarase%20Museum%201.JPG,36.2230000,139.6505830,Q11281891,板倉町 わたらせ自然館
Q11465552,尾鷲市立天文科学館,三重縣,天文博物館,4.1,27,天文博物館,Tsu Station,79.1,0.8200,0.2794,0.0594,0.5167,http://commons.wikimedia.org/wiki/Special:FilePath/NakamurayamaCastle%E4%BA%8C%E3%81%AE%E4%B8%B8.JPG,34.0723890,136.1930280,Q11465552,尾鷲市立天文科学館
Q48761574,宮津市立前尾記念文庫,京都府,博物館,4.2,19,博物館,Kyoto Station,79.8,0.8400,0.2512,0.0590,0.5167,http://commons.wikimedia.org/wiki/Special:FilePath/Miyazu%20City%20Maeo%20Memorial%20Library%20exterior%20ac.jpg,35.5380830,135.1972780,Q48761574,前尾記念クロスワークセンターMIYAZU
Q31692889,Ōhira Yama,島根縣,山,4.3,4,山,Matsue Station,14.0,0.8600,0.1349,0.2631,0.5167,,35.3713889,132.9588889,Q31692889,大平山城跡
Q9064473,大三島橋,愛媛縣,拱橋,4.2,16,拱橋,Matsuyama Station,50.3,0.8400,0.2375,0.0904,0.5167,http://commons.wikimedia.org/wiki/Special:FilePath/Omishima%20Bridge-2.jpg,34.2158330,133.0558330,Q9064473,大三島橋
Q104696766,佐野市葛生伝承館,栃木縣,民俗博物館,3.9,36,民俗博物館,Utsunomiya Station,31.1,0.7800,0.3027,0.1386,0.5167,http://commons.wikimedia.org/wiki/Special:FilePath/Kuzuu%20Folk%20Art%20%26%20Crafts%20Museum.JPG,36.4012310,139.6120200,Q104696766,葛生伝承館
Q11506192,日本肚臍公園,兵庫縣,城市公園,3.8,58,城市公園,Kobe Station,39.2,0.7600,0.3419,0.1132,0.5166,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%83%86%E3%83%A9%E3%83%89%E3%83%BC%E3%83%A04.JPG,35.0000000,135.0000000,Q11506192,日本へそ公園駅
Q132300625,齋藤茂吉鴨山記念館,島根縣,纪念博物馆,4.3,12,纪念博物馆,Matsue Station,60.9,0.8600,0.2150,0.0758,0.5166,,35.0928800,132.5697970,Q132300625,齋藤茂吉鴨山記念館
Q131911087,芦田均記念館,京都府,纪念博物馆,4.0,35,纪念博物馆,Kyoto Station,60.9,0.8000,0.3004,0.0758,0.5165,,35.2601390,135.1786670,Q131911087,芦田均記念館
Q137773156,商船三井ミュージアム「ふねしる」,大阪府,海事博物館,3.6,39,海事博物館,Osaka Station,10.5,0.7200,0.3093,0.3219,0.5165,,34.6378510,135.4117080,Q137773156,商船三井ミュージアム ふねしる
Q11548079,氣延山,德島縣,丘,4.0,7,丘,Tokushima Station,8.5,0.8000,0.1743,0.3699,0.5165,http://commons.wikimedia.org/wiki/Special:FilePath/Kinobeyama.jpg,34.0599440,134.4601670,Q11548079,気延山
Q11618583,荒川橋梁,東京都,鐵路橋,3.8,15,鐵路橋,Tokyo Station,8.6,0.7600,0.2324,0.3677,0.5165,http://commons.wikimedia.org/wiki/Special:FilePath/Katsushika%20Tokyo%20Keisei-honsen%20Arakawakyouryou%202.jpg,35.7459722,139.8191111,Q11618583,京成本線 荒川放水路橋梁
Q1111504,北大東島,沖繩縣,島嶼,4.2,24,島嶼,Naha Bus Terminal,363.5,0.8400,0.2699,0.0136,0.5165,http://commons.wikimedia.org/wiki/Special:FilePath/Kita%20Daito%20Jima%20ISS.jpg,25.9447222,131.3063889,Q1111504,北大東島
Q49656507,俎島,宮城縣,島嶼,4.5,2,島嶼,Sendai Station,17.0,0.9000,0.0921,0.2275,0.5164,,38.3402778,141.0480556,Q49656507,俎島
Q11677234,鹿濱橋,東京都,公路橋,3.6,40,公路橋,Tokyo Station,10.8,0.7200,0.3113,0.3164,0.5164,,35.7766667,139.7450000,Q11677234,鹿浜橋
Q11616556,若桜郷土文化の里,鳥取縣,博物館,3.7,58,博物館,Tottori Station,23.1,0.7400,0.3419,0.1783,0.5164,http://commons.wikimedia.org/wiki/Special:FilePath/Wakasa%20kyodobunka-no-sato02s4592.jpg,35.3458810,134.4037610,Q11616556,若桜郷土文化の里
Q6921081,羽束山,兵庫縣,山,4.0,23,山,Kobe Station,27.6,0.8000,0.2664,0.1535,0.5163,http://commons.wikimedia.org/wiki/Special:FilePath/Hatsuka01.jpg,34.9166667,135.2666667,Q6921081,羽束山
Q17991980,里塚霊園,北海道,靈園,3.6,53,靈園,Sapporo Station,14.1,0.7200,0.3344,0.2614,0.5163,http://commons.wikimedia.org/wiki/Special:FilePath/Satozuka%20Cemetery.JPG,42.9707500,141.4614167,Q17991980,里塚霊園
Q11584242,矢筈山,廣島縣,山,4.3,15,山,Hiroshima Station,147.7,0.8600,0.2324,0.0328,0.5163,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Yahazuyama.jpg,33.9250000,133.9750000,Q11584242,矢筈山
Q11625910,蠑螺が岳,福井縣,山,4.3,10,山,Fukui Station,42.0,0.8600,0.2010,0.1063,0.5163,http://commons.wikimedia.org/wiki/Special:FilePath/150228%20Mt%20Saihogatake%20Mt%20Sazaegatake%20Tsuruga%20Fukui%20prefecture%20Japan06n.jpg,35.7249100,136.0122900,Q11625910,蠑螺が岳
Q127463276,旧田代家西洋館,佐賀縣,历史房屋博物馆,4.0,28,历史房屋博物馆,Saga Station,38.1,0.8000,0.2823,0.1161,0.5162,http://commons.wikimedia.org/wiki/Special:FilePath/Arita%20Ijinkan.jpg,33.1904400,129.8977600,Q127463276,旧田代家西洋館
Q17191869,あやめ公園,埼玉縣,公園,3.6,67,公園,Omiya Station,18.2,0.7200,0.3538,0.2159,0.5162,http://commons.wikimedia.org/wiki/Special:FilePath/Kuki%20Ayame%20Park%201.jpg,36.0682500,139.5975560,Q17191869,あやめ公園
Q11312623,蘇巴里岳,富山縣,山,4.2,15,山,Toyama Station,45.6,0.8400,0.2324,0.0988,0.5162,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Subari%20from%20Mount%20Harinoki.jpg,36.5441670,137.6850000,Q11312623,スバリ岳
Q6921696,コイカクシュサツナイ岳,北海道,山,4.7,3,山,Sapporo Station,132.4,0.9400,0.1162,0.0364,0.5161,,42.5705556,142.8247222,Q6921696,コイカクシュサツナイ岳
Q11542816,横津岳,北海道,複式火山,4.1,30,複式火山,Sapporo Station,134.4,0.8200,0.2879,0.0359,0.5161,http://commons.wikimedia.org/wiki/Special:FilePath/Yokotsudake%20from%20Hokuto-Chuo%20IC.JPG,41.9377780,140.7713890,Q11542816,横津岳
Q17226515,上大和橋,大阪府,樑式橋,4.0,2,樑式橋,Osaka Station,3.9,0.8000,0.0921,0.5592,0.5161,http://commons.wikimedia.org/wiki/Special:FilePath/Kamiyamatobashi%20Osaka%20JPN%20002.jpg,34.6691670,135.5105560,Q17226515,上大和橋
Q132472371,長門市総合文化財センター ヒストリアながと,山口縣,博物館,4.5,4,博物館,Yamaguchi Station,34.8,0.9000,0.1349,0.1256,0.5161,,34.3656230,131.1817840,Q132472371,ヒストリアながと（長門市総合文化財センター）
Q10974975,円空美術館,岐阜縣,人物紀念館,3.5,11,人物紀念館,Gifu Station,3.1,0.7000,0.2083,0.6210,0.5161,http://commons.wikimedia.org/wiki/Special:FilePath/Enku%20bijutukan001.JPG,35.4332080,136.7721610,Q10974975,円空美術館
Q21654947,女三瓶山,島根縣,火山穹丘,4.1,23,火山穹丘,Matsue Station,53.6,0.8200,0.2664,0.0854,0.5161,http://commons.wikimedia.org/wiki/Special:FilePath/Onna%20sambe2015.jpg,35.1348056,132.6326944,Q21654947,女三瓶山
Q104710191,千曲市さらしなの里歴史資料館,長野縣,歷史博物館,3.7,45,歷史博物館,Nagano Station,17.2,0.7400,0.3210,0.2250,0.5161,,36.5003500,138.1136972,Q104710191,千曲市さらしなの里歴史資料館
Q64482009,沼津市明治史料館,靜岡縣,歷史博物館,3.7,87,歷史博物館,Shizuoka Station,45.9,0.7400,0.3754,0.0983,0.5161,http://commons.wikimedia.org/wiki/Special:FilePath/Numazu%20City%20Archives%20of%20Meiji%20History%20ac%20%281%29.jpg,35.1218610,138.8582780,Q64482009,沼津市明治史料館
Q11381843,住吉池,鹿兒島縣,活火山,3.9,27,活火山,Kagoshima-Chuo Station,21.4,0.7800,0.2794,0.1891,0.5161,,31.7716667,130.5916667,Q11381843,住吉池
Q11434768,大岩山,京都府,山,4.0,3,山,Kyoto Station,5.0,0.8000,0.1162,0.5019,0.5160,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20Ooiwa%20Kyoto%2CJAPAN.JPG,34.9516670,135.7938890,Q11434768,大岩山
Q123517288,太鼓の里資料館,石川縣,柏林乐器博物馆,3.9,19,柏林乐器博物馆,Kanazawa Station,14.7,0.7800,0.2512,0.2538,0.5160,,36.4910620,136.5241200,Q123517288,太鼓の里 体験学習館
Q11576575,田山花袋紀念文學館,群馬縣,文學館,3.9,43,文學館,Maebashi Station,45.1,0.7800,0.3173,0.0997,0.5160,http://commons.wikimedia.org/wiki/Special:FilePath/Tayama%20Katai%20Literature%20Museum.jpg,36.2438890,139.5456110,Q11576575,田山花袋記念文学館
Q20442833,手島,香川縣,島嶼,4.2,13,島嶼,Takamatsu Station,35.4,0.8400,0.2213,0.1238,0.5160,http://commons.wikimedia.org/wiki/Special:FilePath/Teshima%20Island%2C%20Kagawa%20Aerial%20photograph.1992.jpg,34.3994444,133.6655556,Q20442833,手島
Q63348223,六軒家橋,大阪府,步道天桥,4.0,2,步道天桥,Osaka Station,4.0,0.8000,0.0921,0.5578,0.5159,,34.6813000,135.4610400,Q63348223,六軒家橋
Q4179256,三瓶山,島根縣,火山,4.1,23,火山,Matsue Station,54.2,0.8200,0.2664,0.0845,0.5159,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Sanbe%20seen%20from%20the%20west%20.jpg,35.1320500,132.6266110,Q4179256,女三瓶山
Q11512578,明神山,德島縣,山,4.2,12,山,Tokushima Station,31.3,0.8400,0.2150,0.1378,0.5159,http://commons.wikimedia.org/wiki/Special:FilePath/Myoujinyama1.jpg,33.8052222,134.6506111,Q11512578,明神山
Q11391263,八曽山,愛知縣,山,4.1,15,山,Nagoya Station,25.6,0.8200,0.2324,0.1635,0.5159,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Hasso%20from%20Mount%20Iwami.jpg,35.3605560,137.0411110,Q11391263,八曽山
Q17230753,歴史館いずみさの,大阪府,歷史博物館,4.0,27,歷史博物館,Osaka Station,36.5,0.8000,0.2794,0.1204,0.5158,http://commons.wikimedia.org/wiki/Special:FilePath/Izumisano%20History%20Museum.JPG,34.4046890,135.3278390,Q17230753,レイクアルスタープラザ・カワサキ歴史館いずみさの（泉佐野市立歴史館いずみさの）
Q31486832,頂山,三重縣,山,4.5,6,山,Tsu Station,82.5,0.9000,0.1631,0.0571,0.5157,,34.0207600,136.2612000,Q31486832,頂山
Q11633926,豊浜大橋,廣島縣,桁架桥,3.8,56,桁架桥,Hiroshima Station,39.0,0.7600,0.3390,0.1135,0.5157,http://commons.wikimedia.org/wiki/Special:FilePath/Toyohama-Ohashi.jpg,34.1717500,132.8006390,Q11633926,豊浜大橋
Q11474476,岩崎山,愛知縣,山,3.8,30,山,Nagoya Station,16.5,0.7600,0.2879,0.2326,0.5157,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%B2%A9%E5%B4%8E%E5%B1%B1%201977%E5%B9%B4%E5%BA%A6.jpg,35.3130250,136.9336111,Q11474476,岩崎山砦跡
Q11660383,電気の史料館,神奈川縣,歷史博物館,3.8,15,歷史博物館,Yokohama Station,8.8,0.7600,0.2324,0.3626,0.5157,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%9B%BB%E6%B0%97%E3%81%AE%E5%8F%B2%E6%96%99%E9%A4%A8.jpg,35.5338870,139.6728560,Q11660383,電気の史料館
Q31705041,Gion-yama,宮崎縣,山,4.5,6,山,Miyazaki Station,83.6,0.9000,0.1631,0.0564,0.5156,,32.6377000,131.1840000,Q31705041,祇園山
Q11631898,诹访湖博物馆,長野縣,博物館,3.6,138,博物館,Nagano Station,64.5,0.7200,0.4137,0.0719,0.5156,http://commons.wikimedia.org/wiki/Special:FilePath/Municipal%20Suwako%20museum%20and%20Shimaki%20Akahiko%20memorial%20museum.jpg,36.0672220,138.1008330,Q11631898,諏訪湖博物館・赤彦記念館
Q137774734,藤原岳自然科学館,三重縣,自然歷史博物館,3.8,62,自然歷史博物館,Tsu Station,49.0,0.7600,0.3474,0.0926,0.5155,,35.1743280,136.4870230,Q137774734,藤原岳自然科学館
Q11555929,津久見島,大分縣,島嶼,4.3,7,島嶼,Oita Station,25.7,0.8600,0.1743,0.1631,0.5155,http://commons.wikimedia.org/wiki/Special:FilePath/Usuki%20tsukumi%20jima.jpg,33.1413890,131.8597220,Q11555929,津久見島
Q11531634,松江英式花園,島根縣,庭園,3.6,17,庭園,Matsue Station,5.6,0.7200,0.2423,0.4711,0.5155,http://commons.wikimedia.org/wiki/Special:FilePath/R07-Matsue%20English%20Garden.jpg,35.4774400,133.0038410,Q11531634,松江イングリッシュガーデン前駅
Q124465417,御笠新橋,福岡縣,公路橋,3.5,2,公路橋,Hakata Station,0.6,0.7000,0.0921,0.8886,0.5155,,33.5955600,130.4186100,Q124465417,御笠新橋
Q11477305,嵯峨ノ島,長崎縣,島嶼,4.3,14,島嶼,Nagasaki Station,119.2,0.8600,0.2270,0.0403,0.5155,http://commons.wikimedia.org/wiki/Special:FilePath/Kaitsu-saganoshima1404.jpg,32.7250000,128.5969444,Q11477305,嵯峨ノ島
Q11435024,大崎市三本木亜炭記念館,宮城縣,礦業博物館,3.6,94,礦業博物館,Sendai Station,29.5,0.7200,0.3818,0.1450,0.5154,http://commons.wikimedia.org/wiki/Special:FilePath/Sanbongi%20Brown%20Coal%20Memorial%20Hall%20exterior%2C%20in%202010-03-06.jpg,38.5216000,140.9383810,Q11435024,三本木亜炭記念館
Q104783925,西条市立東予郷土館,愛媛縣,博物館,3.9,35,博物館,Matsuyama Station,32.0,0.7800,0.3004,0.1352,0.5154,,33.9278510,133.0814060,Q104783925,西条市立東予郷土館
Q137774894,朝日町歴史博物館,三重縣,歷史博物館,3.7,75,歷史博物館,Tsu Station,36.3,0.7400,0.3631,0.1211,0.5152,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9C%9D%E6%97%A5%E7%94%BA%E6%AD%B4%E5%8F%B2%E5%8D%9A%E7%89%A9%E9%A4%A8.jpg,35.0366220,136.6591050,Q137774894,朝日町歴史博物館
Q11594341,福知山市都市緑化植物園,京都府,植物園,3.9,49,植物園,Kyoto Station,67.2,0.7800,0.3280,0.0693,0.5152,,35.3119170,135.1370000,Q11594341,三段池ラビハウス 植物園(福知山市都市緑化植物園)
Q8526583,カムイエクウチカウシ山,北海道,山,4.3,14,山,Sapporo Station,125.5,0.8600,0.2270,0.0383,0.5152,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20KAMUEKU%203.JPG,42.6250000,142.7663889,Q8526583,カムイエクウチカウシ山
Q132398115,出雲キルト美術館,島根縣,織物博物館,3.5,109,織物博物館,Matsue Station,22.5,0.7000,0.3941,0.1817,0.5152,,35.4031040,132.8265960,Q132398115,出雲キルト美術館
Q137821362,Mitarai-kō Lighthouse,廣島縣,燈塔,4.0,29,燈塔,Hiroshima Station,43.7,0.8000,0.2851,0.1026,0.5152,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%BE%A1%E6%89%8B%E6%B4%97%E6%B8%AF%E9%98%B2%E6%B3%A2%E5%A0%A4%E7%81%AF%E5%8F%B0.jpg,34.1770250,132.8693500,Q137821362,千砂子波止
Q31502679,Matsudaira Yama,新潟縣,山,4.4,5,山,Niigata Station,28.2,0.8800,0.1502,0.1507,0.5152,,37.8205556,139.3611111,Q31502679,松平山
Q34795652,大根,靜岡縣,島嶼,4.3,11,島嶼,Shizuoka Station,56.8,0.8600,0.2083,0.0809,0.5151,http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Hirizo%20Beach%2C%20in%20Minami-Izu%2C%20Shizuoka.jpg,34.6063333,138.8232222,Q34795652,大根島
Q6921987,間宮岳,北海道,山,4.1,29,山,Sapporo Station,140.1,0.8200,0.2851,0.0345,0.5150,,43.6719444,142.8727778,Q6921987,間宮岳
Q11607841,緑橋,栃木縣,公路橋,3.9,43,公路橋,Utsunomiya Station,48.6,0.7800,0.3173,0.0933,0.5150,http://commons.wikimedia.org/wiki/Special:FilePath/Ashikaga%20Watarase%20River%20Midori%20Bridge%201.JPG,36.3317070,139.4347128,Q11607841,緑橋
Q4521100,與那霸岳,沖繩縣,山,3.9,51,山,Naha Bus Terminal,77.7,0.7800,0.3313,0.0605,0.5150,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Yonaha%20at%20east%20201911%2001.JPG,26.7170000,128.2186667,Q4521100,与那覇岳
Q85878449,塩尻短歌館,長野縣,文學館,4.1,23,文學館,Nagano Station,58.7,0.8200,0.2664,0.0785,0.5150,,36.1526667,137.9453056,Q85878449,塩尻短歌館
Q6922592,遠音別岳,北海道,複式火山,4.6,5,複式火山,Sapporo Station,312.5,0.9200,0.1502,0.0157,0.5149,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20Onnebetsu.JPG,43.9930600,145.0123200,Q6922592,遠音別岳
Q31689100,Shosanji-yama,宮崎縣,山,4.5,6,山,Miyazaki Station,91.6,0.9000,0.1631,0.0518,0.5149,,32.7350000,131.3305556,Q31689100,摩盧山 焼山寺 正寿院（お篭り堂）
Q11502122,新己斐橋,廣島縣,橋,4.0,2,橋,Hiroshima Station,4.1,0.8000,0.0921,0.5513,0.5149,http://commons.wikimedia.org/wiki/Special:FilePath/New%20Koi%20Bridge%20at%20Hiroshima%20pt1.jpg,34.3963060,132.4309720,Q11502122,新己斐橋
Q21652910,神之倉山,廣島縣,山,4.0,22,山,Hiroshima Station,27.8,0.8000,0.2629,0.1526,0.5149,,34.5750000,132.6886111,Q21652910,神ノ倉山
Q11520725,本白根山,群馬縣,火山,3.9,45,火山,Maebashi Station,54.8,0.7800,0.3210,0.0836,0.5149,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Kusatsu-Shirane.JPG,36.6249400,138.5377200,Q11520725,本白根山
Q11482968,平戸市切支丹資料館,長崎縣,歷史博物館,3.8,70,歷史博物館,Nagasaki Station,71.7,0.7600,0.3574,0.0652,0.5149,,33.2901110,129.4472220,Q11482968,平戸市切支丹資料館
Q11470745,山田風太郎紀念館,兵庫縣,人物紀念館,3.9,53,人物紀念館,Kobe Station,91.5,0.7800,0.3344,0.0518,0.5148,http://commons.wikimedia.org/wiki/Special:FilePath/Futaro%20Yamada%20Museum-b.jpg,35.3763060,134.6439170,Q11470745,山田風太郎記念館
Q11356830,三石山 (千葉縣),千葉縣,山,4.0,29,山,Chiba Station,45.0,0.8000,0.2851,0.1000,0.5148,,35.2091667,140.0891667,Q11356830,三石山
Q132460179,万葉の小径,愛知縣,万葉植物園,3.9,44,万葉植物園,Nagoya Station,52.3,0.7800,0.3191,0.0873,0.5148,,34.7667920,137.1745840,Q132460179,万葉の小径
Q104708789,津南町歴史民俗資料館,新潟縣,博物館,3.9,55,博物館,Niigata Station,107.6,0.7800,0.3375,0.0444,0.5148,,36.9964610,138.6684550,Q104708789,津南町歴史民俗資料館
Q475743,鳥島,東京都,火山島,4.1,33,火山島,Tokyo Station,580.5,0.8200,0.2956,0.0085,0.5148,http://commons.wikimedia.org/wiki/Special:FilePath/Torishima%2007.jpg,30.4800000,140.3061111,Q475743,鳥島
Q123534055,五百亀記念館,愛媛縣,纪念博物馆,3.9,39,纪念博物馆,Matsuyama Station,40.4,0.7800,0.3093,0.1100,0.5147,,33.9192160,133.1792350,Q123534055,五百亀（いおき）記念館
Q21653901,長瀞町郷土資料館,埼玉縣,地方文化館,3.6,122,地方文化館,Omiya Station,50.9,0.7200,0.4034,0.0895,0.5146,http://commons.wikimedia.org/wiki/Special:FilePath/Nagatoro%20Town%20Museum.JPG,36.0924170,139.1076110,Q21653901,長瀞町郷土資料館・旧新井家住宅
Q28693175,酒田市立資料館,山形縣,市立博物館,3.8,73,市立博物館,Yamagata Station,85.3,0.7600,0.3608,0.0554,0.5146,http://commons.wikimedia.org/wiki/Special:FilePath/Sakata%20City%20Museum%201.jpg,38.9152444,139.8417028,Q28693175,酒田市立資料館
Q20011680,岩黒山,愛媛縣,山,4.2,13,山,Matsuyama Station,38.7,0.8400,0.2213,0.1144,0.5146,http://commons.wikimedia.org/wiki/Special:FilePath/Iwagurosan04.jpg,33.7509167,133.1562222,Q20011680,岩黒山
Q17212074,狸橋,東京都,公路橋,3.7,11,公路橋,Tokyo Station,5.5,0.7400,0.2083,0.4780,0.5146,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki%20bridge.jpg,35.6464484,139.7243893,Q17212074,狸橋
Q11343225,ムーセ旧居,兵庫縣,历史房屋博物馆,4.0,35,历史房屋博物馆,Kobe Station,75.5,0.8000,0.3004,0.0621,0.5145,http://commons.wikimedia.org/wiki/Special:FilePath/Muse6611.JPG,35.2444720,134.7177220,Q11343225,ムーセ旧居
